locus_tag	ftype	length_bp	gene	EC_number	COG	product
KGIHCIOD_03775	CDS	1344	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
KGIHCIOD_03776	CDS	1479	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
KGIHCIOD_03777	CDS	1035	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase
KGIHCIOD_03778	CDS	1227	astC	2.6.1.81	COG4992	Succinylornithine transaminase
KGIHCIOD_03779	CDS	879	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
KGIHCIOD_03780	CDS	417	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
KGIHCIOD_03781	CDS	276				hypothetical protein
KGIHCIOD_03782	CDS	1344	gdhA_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
KGIHCIOD_03783	CDS	1950	topB	5.6.2.1	COG0550	DNA topoisomerase 3
KGIHCIOD_03784	CDS	1044	selD	2.7.9.3	COG0709	Selenide, water dikinase
KGIHCIOD_03785	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
KGIHCIOD_03786	CDS	1857	sppA	3.4.21.-	COG0616	Protease 4
KGIHCIOD_03787	CDS	1089	ansA	3.5.1.1	COG0252	L-asparaginase 1
KGIHCIOD_03788	CDS	657	pncA	3.5.1.19	COG1335	Nicotinamidase
KGIHCIOD_03789	CDS	279				hypothetical protein
KGIHCIOD_03790	CDS	414	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
KGIHCIOD_03791	CDS	996	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
KGIHCIOD_03792	CDS	885	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
KGIHCIOD_03793	CDS	849		1.-.-.-	COG0667	putative oxidoreductase
KGIHCIOD_03794	CDS	1197	chuR_3	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
KGIHCIOD_03795	CDS	747	mipA		COG3713	MltA-interacting protein
KGIHCIOD_03796	CDS	363				hypothetical protein
KGIHCIOD_03797	CDS	1557				hypothetical protein
KGIHCIOD_03798	CDS	1287				hypothetical protein
KGIHCIOD_03799	CDS	1494	dgcJ	2.7.7.65	COG2199	putative diguanylate cyclase DgcJ
KGIHCIOD_03800	CDS	528				hypothetical protein
KGIHCIOD_03801	CDS	108				hypothetical protein
KGIHCIOD_03802	CDS	447				hypothetical protein
KGIHCIOD_03803	CDS	795	nimR			HTH-type transcriptional regulator NimR
KGIHCIOD_03804	CDS	1185	nimT		COG2807	2-nitroimidazole transporter
KGIHCIOD_03805	CDS	348				hypothetical protein
KGIHCIOD_03806	CDS	312				hypothetical protein
KGIHCIOD_03807	CDS	252				hypothetical protein
KGIHCIOD_03808	CDS	249				hypothetical protein
KGIHCIOD_03809	CDS	642				hypothetical protein
KGIHCIOD_03810	CDS	183	yoaG			Protein YoaG
KGIHCIOD_03811	CDS	363	yeaR_2		COG3615	putative protein YeaR
KGIHCIOD_03812	CDS	639	leuE		COG1280	Leucine efflux protein
KGIHCIOD_03813	CDS	546	aroQ	5.4.99.5	COG1605	Monofunctional chorismate mutase
KGIHCIOD_03814	CDS	249				hypothetical protein
KGIHCIOD_03815	CDS	849	bluR		COG0789	HTH-type transcriptional repressor BluR
KGIHCIOD_03816	CDS	594				hypothetical protein
KGIHCIOD_03817	CDS	789	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
KGIHCIOD_03818	CDS	651	zinT		COG3443	Metal-binding protein ZinT
KGIHCIOD_03819	tRNA	77				tRNA-Arg(tct)
KGIHCIOD_03820	CDS	327	yhjQ		COG1145	putative cysteine-rich protein YhjQ
KGIHCIOD_03821	CDS	1134				hypothetical protein
KGIHCIOD_03822	CDS	591	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
KGIHCIOD_03823	CDS	798	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KGIHCIOD_03824	CDS	813	dppC_2		COG1173	Dipeptide transport system permease protein DppC
KGIHCIOD_03825	CDS	975	dppB_2		COG0601	Dipeptide transport system permease protein DppB
KGIHCIOD_03826	CDS	1587				hypothetical protein
KGIHCIOD_03827	CDS	315				hypothetical protein
KGIHCIOD_03828	CDS	531	yodB		COG3038	Cytochrome b561 
KGIHCIOD_03829	CDS	1044				hypothetical protein
KGIHCIOD_03830	CDS	468	ibpA_2		COG0071	Small heat shock protein IbpA
KGIHCIOD_03831	CDS	174				hypothetical protein
KGIHCIOD_03832	CDS	345				hypothetical protein
KGIHCIOD_03833	tRNA	77				tRNA-Arg(cct)
KGIHCIOD_03834	CDS	558	ail_3		COG3637	Attachment invasion locus protein
KGIHCIOD_03835	CDS	264				hypothetical protein
KGIHCIOD_03836	CDS	522				hypothetical protein
KGIHCIOD_03837	CDS	240				hypothetical protein
KGIHCIOD_03838	CDS	789				hypothetical protein
KGIHCIOD_03839	CDS	225				hypothetical protein
KGIHCIOD_03840	CDS	219				hypothetical protein
KGIHCIOD_03841	CDS	885				hypothetical protein
KGIHCIOD_03842	CDS	1251	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
KGIHCIOD_03843	CDS	738	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
KGIHCIOD_03844	CDS	330				hypothetical protein
KGIHCIOD_03845	CDS	462	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
KGIHCIOD_03846	CDS	1107	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
KGIHCIOD_03847	CDS	642	hflD		COG2915	High frequency lysogenization protein HflD
KGIHCIOD_03848	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
KGIHCIOD_03849	CDS	675	phoP			Virulence transcriptional regulatory protein PhoP
KGIHCIOD_03850	CDS	1464	phoQ	2.7.13.3	COG0642	Virulence sensor histidine kinase PhoQ
KGIHCIOD_03851	CDS	1122	roxA	1.14.11.47	COG2850	50S ribosomal protein L16 3-hydroxylase
KGIHCIOD_03852	CDS	1290				hypothetical protein
KGIHCIOD_03853	CDS	2574	clpB		COG0542	Chaperone protein ClpB
KGIHCIOD_03854	CDS	732	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
KGIHCIOD_03855	CDS	981	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
KGIHCIOD_03856	CDS	738	bamD		COG4105	Outer membrane protein assembly factor BamD
KGIHCIOD_03857	CDS	339	raiA		COG1544	Ribosome-associated inhibitor A
KGIHCIOD_03858	CDS	1161	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
KGIHCIOD_03859	CDS	909		3.1.1.99		6-deoxy-6-sulfogluconolactonase
KGIHCIOD_03860	CDS	1122	tyrA		COG0287	T-protein
KGIHCIOD_03861	CDS	1071	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
KGIHCIOD_03862	CDS	519				hypothetical protein
KGIHCIOD_03863	CDS	1221	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
KGIHCIOD_03864	CDS	348	rplS		COG0335	50S ribosomal protein L19
KGIHCIOD_03865	CDS	768	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
KGIHCIOD_03866	CDS	549	rimM		COG0806	Ribosome maturation factor RimM
KGIHCIOD_03867	CDS	249	rpsP		COG0228	30S ribosomal protein S16
KGIHCIOD_03868	CDS	1362	ffh		COG0541	Signal recognition particle protein
KGIHCIOD_03869	CDS	792	ypjD		COG4137	Inner membrane protein YpjD
KGIHCIOD_03870	CDS	1242				hypothetical protein
KGIHCIOD_03871	CDS	606				hypothetical protein
KGIHCIOD_03872	CDS	591	grpE		COG0576	Protein GrpE
KGIHCIOD_03873	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
KGIHCIOD_03874	CDS	1662	recN		COG0497	DNA repair protein RecN
KGIHCIOD_03875	CDS	339	bamE		COG2913	Outer membrane protein assembly factor BamE
KGIHCIOD_03876	CDS	291				hypothetical protein
KGIHCIOD_03877	CDS	438	ratA		COG2867	Ribosome association toxin RatA
KGIHCIOD_03878	CDS	528	smpB		COG0691	SsrA-binding protein
KGIHCIOD_03879	CDS	11475				hypothetical protein
KGIHCIOD_03880	CDS	1410	bepC			Outer membrane efflux protein BepC
KGIHCIOD_03881	CDS	2181	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
KGIHCIOD_03882	CDS	1191	prsE_2			Type I secretion system membrane fusion protein PrsE
KGIHCIOD_03883	tmRNA	363	ssrA			transfer-messenger RNA, SsrA
KGIHCIOD_03884	CDS	1065	intA_4		COG0582	Prophage integrase IntA
KGIHCIOD_03885	CDS	639				hypothetical protein
KGIHCIOD_03886	CDS	1140				hypothetical protein
KGIHCIOD_03887	CDS	813				hypothetical protein
KGIHCIOD_03888	CDS	216				hypothetical protein
KGIHCIOD_03889	CDS	2070				hypothetical protein
KGIHCIOD_03890	CDS	1284				hypothetical protein
KGIHCIOD_03891	CDS	660				hypothetical protein
KGIHCIOD_03892	CDS	291				hypothetical protein
KGIHCIOD_03893	CDS	285				hypothetical protein
KGIHCIOD_03894	CDS	522	srlA_2		COG3730	PTS system glucitol/sorbitol-specific EIIC component
KGIHCIOD_03895	CDS	375	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
KGIHCIOD_03896	CDS	981	srlE_2	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
KGIHCIOD_03897	CDS	1014	iolG_3	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
KGIHCIOD_03898	CDS	1152				hypothetical protein
KGIHCIOD_03899	CDS	636	hxlA	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
KGIHCIOD_03900	CDS	567	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
KGIHCIOD_03901	CDS	843	pgiA	5.3.1.9		Glucose-6-phosphate isomerase
KGIHCIOD_03902	CDS	1542	ptsG_2	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
KGIHCIOD_03903	CDS	1680	sgrR_3		COG4533	HTH-type transcriptional regulator SgrR
KGIHCIOD_03904	CDS	183				hypothetical protein
KGIHCIOD_03905	CDS	876				hypothetical protein
KGIHCIOD_03906	CDS	1842				hypothetical protein
KGIHCIOD_03907	CDS	1323				hypothetical protein
KGIHCIOD_03908	CDS	597	intA_5		COG0582	Prophage integrase IntA
KGIHCIOD_03909	CDS	396				hypothetical protein
KGIHCIOD_03910	CDS	267				IS3 family transposase IS1351
KGIHCIOD_03911	CDS	639				hypothetical protein
KGIHCIOD_03912	CDS	1983				hypothetical protein
KGIHCIOD_03913	CDS	300				IS3 family transposase ISSty2
KGIHCIOD_03914	CDS	471				hypothetical protein
KGIHCIOD_03915	CDS	1521	fljB		COG1344	Phase 2 flagellin
KGIHCIOD_03916	CDS	573	hin		COG1961	DNA-invertase hin
KGIHCIOD_03917	CDS	1116	elmGT	2.4.1.331		Elloramycin glycosyltransferase ElmGT
KGIHCIOD_03918	CDS	3654		3.6.3.-		Multidrug efflux ATP-binding/permease protein
KGIHCIOD_03919	CDS	1245	fes_2		COG2382	Enterochelin esterase
KGIHCIOD_03920	CDS	936				hypothetical protein
KGIHCIOD_03921	CDS	2175	pfeA		COG4771	Ferric enterobactin receptor
KGIHCIOD_03922	CDS	312				hypothetical protein
KGIHCIOD_03923	CDS	1053	pipB2		COG1357	Secreted effector protein PipB2
KGIHCIOD_03924	CDS	930				hypothetical protein
KGIHCIOD_03925	CDS	897				hypothetical protein
KGIHCIOD_03926	CDS	114				hypothetical protein
KGIHCIOD_03927	CDS	1014	hoxN			High-affinity nickel transport protein
KGIHCIOD_03928	CDS	1416	qseC_2	2.7.13.3		Sensor protein QseC
KGIHCIOD_03929	CDS	675	tctD		COG0745	Transcriptional regulatory protein tctD
KGIHCIOD_03930	CDS	978				hypothetical protein
KGIHCIOD_03931	CDS	432				hypothetical protein
KGIHCIOD_03932	CDS	1515				hypothetical protein
KGIHCIOD_03933	CDS	135				hypothetical protein
KGIHCIOD_03934	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
KGIHCIOD_03935	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
KGIHCIOD_03936	CDS	1449	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
KGIHCIOD_03937	CDS	1284	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
KGIHCIOD_03938	CDS	1401	gabP		COG1113	GABA permease
KGIHCIOD_03939	CDS	678	glaR		COG1802	HTH-type transcriptional repressor GlaR
KGIHCIOD_03940	CDS	450	kbp		COG1652	Potassium binding protein Kbp
KGIHCIOD_03941	CDS	159				hypothetical protein
KGIHCIOD_03942	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
KGIHCIOD_03943	CDS	528	ygaP		COG0607	Inner membrane protein YgaP
KGIHCIOD_03944	CDS	180				hypothetical protein
KGIHCIOD_03945	CDS	402	stpA		COG2916	DNA-binding protein StpA
KGIHCIOD_03946	CDS	450	alaE			L-alanine exporter AlaE
KGIHCIOD_03947	CDS	351				hypothetical protein
KGIHCIOD_03948	CDS	327	ygaM		COG4575	putative protein YgaM
KGIHCIOD_03949	CDS	1335	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
KGIHCIOD_03950	CDS	432				hypothetical protein
KGIHCIOD_03951	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
KGIHCIOD_03952	CDS	411	nrdI		COG1780	Protein NrdI
KGIHCIOD_03953	CDS	2118	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
KGIHCIOD_03954	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
KGIHCIOD_03955	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
KGIHCIOD_03956	CDS	1065	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
KGIHCIOD_03957	CDS	996	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
KGIHCIOD_03958	CDS	1185				putative transporter
KGIHCIOD_03959	CDS	531	mprA		COG1846	Transcriptional repressor MprA
KGIHCIOD_03960	CDS	1173	emrA		COG1566	Multidrug export protein EmrA
KGIHCIOD_03961	CDS	1539	emrB			Multidrug export protein EmrB
KGIHCIOD_03962	CDS	1371				hypothetical protein
KGIHCIOD_03963	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
KGIHCIOD_03964	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
KGIHCIOD_03965	CDS	426	yqaA		COG1238	Inner membrane protein YqaA
KGIHCIOD_03966	CDS	255	yqaB_1	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
KGIHCIOD_03967	CDS	156	yqaB_2	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
KGIHCIOD_03968	tRNA	77				tRNA-Arg(acg)
KGIHCIOD_03969	CDS	555	yrdA		COG0663	Protein YrdA
KGIHCIOD_03970	CDS	258				hypothetical protein
KGIHCIOD_03971	CDS	822	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
KGIHCIOD_03972	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
KGIHCIOD_03973	CDS	543	topA_2	5.6.2.1		DNA topoisomerase 1
KGIHCIOD_03974	CDS	474	smg			Protein Smg
KGIHCIOD_03975	CDS	1125				hypothetical protein
KGIHCIOD_03976	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
KGIHCIOD_03977	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
KGIHCIOD_03978	CDS	1290	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
KGIHCIOD_03979	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
KGIHCIOD_03980	CDS	414	mscL		COG1970	Large-conductance mechanosensitive channel
KGIHCIOD_03981	CDS	270				hypothetical protein
KGIHCIOD_03982	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
KGIHCIOD_03983	CDS	369				hypothetical protein
KGIHCIOD_03984	CDS	384	rplQ		COG0203	50S ribosomal protein L17
KGIHCIOD_03985	CDS	990	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
KGIHCIOD_03986	CDS	621	rpsD		COG0522	30S ribosomal protein S4
KGIHCIOD_03987	CDS	381				hypothetical protein
KGIHCIOD_03988	CDS	357	rpsM		COG0099	30S ribosomal protein S13
KGIHCIOD_03989	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
KGIHCIOD_03990	CDS	1332	secY		COG0201	Protein translocase subunit SecY
KGIHCIOD_03991	CDS	435	rplO		COG0200	50S ribosomal protein L15
KGIHCIOD_03992	CDS	180	rpmD		COG1841	50S ribosomal protein L30
KGIHCIOD_03993	CDS	504	rpsE		COG0098	30S ribosomal protein S5
KGIHCIOD_03994	CDS	354	rplR		COG0256	50S ribosomal protein L18
KGIHCIOD_03995	CDS	534	rplF		COG0097	50S ribosomal protein L6
KGIHCIOD_03996	CDS	393	rpsH		COG0096	30S ribosomal protein S8
KGIHCIOD_03997	CDS	306	rpsN		COG0199	30S ribosomal protein S14
KGIHCIOD_03998	CDS	540	rplE		COG0094	50S ribosomal protein L5
KGIHCIOD_03999	CDS	315	rplX		COG0198	50S ribosomal protein L24
KGIHCIOD_04000	CDS	372	rplN		COG0093	50S ribosomal protein L14
KGIHCIOD_04001	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
KGIHCIOD_04002	CDS	192	rpmC		COG0255	50S ribosomal protein L29
KGIHCIOD_04003	CDS	411	rplP		COG0197	50S ribosomal protein L16
KGIHCIOD_04004	CDS	702	rpsC		COG0092	30S ribosomal protein S3
KGIHCIOD_04005	CDS	333	rplV		COG0091	50S ribosomal protein L22
KGIHCIOD_04006	CDS	279	rpsS		COG0185	30S ribosomal protein S19
KGIHCIOD_04007	CDS	822	rplB		COG0090	50S ribosomal protein L2
KGIHCIOD_04008	CDS	303	rplW		COG0089	50S ribosomal protein L23
KGIHCIOD_04009	CDS	606	rplD		COG0088	50S ribosomal protein L4
KGIHCIOD_04010	CDS	630	rplC		COG0087	50S ribosomal protein L3
KGIHCIOD_04011	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
KGIHCIOD_04012	CDS	468	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
KGIHCIOD_04013	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
KGIHCIOD_04014	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
KGIHCIOD_04015	CDS	891	tuf1_2			Elongation factor Tu 1
KGIHCIOD_04016	rRNA	451				16S ribosomal RNA (partial)
KGIHCIOD_04017	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
KGIHCIOD_04018	CDS	1032	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
KGIHCIOD_04019	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
KGIHCIOD_04020	CDS	816	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
KGIHCIOD_04021	CDS	405	rcsF			Outer membrane lipoprotein RcsF
KGIHCIOD_04022	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
KGIHCIOD_04023	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
KGIHCIOD_04024	CDS	702	nlpE		COG3015	Lipoprotein NlpE
KGIHCIOD_04025	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
KGIHCIOD_04026	CDS	546	yaeQ		COG4681	putative protein YaeQ
KGIHCIOD_04027	CDS	201				hypothetical protein
KGIHCIOD_04028	CDS	261	rof		COG4568	Protein rof
KGIHCIOD_04029	CDS	1293	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
KGIHCIOD_04030	CDS	390				hypothetical protein
KGIHCIOD_04031	CDS	2142	ldcC	4.1.1.18	COG1982	Constitutive lysine decarboxylase
KGIHCIOD_04032	CDS	1764				hypothetical protein
KGIHCIOD_04033	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
KGIHCIOD_04034	CDS	3483	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
KGIHCIOD_04035	CDS	597	rnhB	3.1.26.4	COG0164	Ribonuclease HII
KGIHCIOD_04036	CDS	1149	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
KGIHCIOD_04037	CDS	789	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
KGIHCIOD_04038	CDS	456	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
KGIHCIOD_04039	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
KGIHCIOD_04040	CDS	486	skp		COG2825	Chaperone protein Skp
KGIHCIOD_04041	CDS	2415	bamA		COG4775	Outer membrane protein assembly factor BamA
KGIHCIOD_04042	CDS	1353	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
KGIHCIOD_04043	CDS	858	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
KGIHCIOD_04044	CDS	759	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
KGIHCIOD_04045	CDS	1197	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
KGIHCIOD_04046	CDS	558	frr		COG0233	Ribosome-recycling factor
KGIHCIOD_04047	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
KGIHCIOD_04048	CDS	924	tsf		COG0264	Elongation factor Ts
KGIHCIOD_04049	CDS	726	rpsB		COG0052	30S ribosomal protein S2
KGIHCIOD_04050	CDS	795	map	3.4.11.18	COG0024	Methionine aminopeptidase
KGIHCIOD_04051	CDS	2673	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
KGIHCIOD_04052	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
KGIHCIOD_04053	CDS	1302	abaF			Fosfomycin resistance protein AbaF
KGIHCIOD_04054	CDS	387				hypothetical protein
KGIHCIOD_04055	CDS	1158	cdaR		COG3835	Carbohydrate diacid regulator
KGIHCIOD_04056	CDS	1428	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
KGIHCIOD_04057	CDS	1518	dgt	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
KGIHCIOD_04058	CDS	699	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
KGIHCIOD_04059	CDS	801	btuF		COG0614	Vitamin B12-binding protein
KGIHCIOD_04060	CDS	624				hypothetical protein
KGIHCIOD_04061	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
KGIHCIOD_04062	CDS	1422	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
KGIHCIOD_04063	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
KGIHCIOD_04064	CDS	840	yfcO			putative protein YfcO
KGIHCIOD_04065	CDS	531	yfcP			putative fimbrial-like protein YfcP
KGIHCIOD_04066	CDS	477	yfcQ			putative fimbrial-like protein YfcQ
KGIHCIOD_04067	CDS	513	yfcR			putative fimbrial-like protein YfcR
KGIHCIOD_04068	CDS	753	yfcS		COG3121	putative fimbrial chaperone YfcS
KGIHCIOD_04069	CDS	2658	papC_2		COG3188	Outer membrane usher protein PapC
KGIHCIOD_04070	CDS	561	smfA			Fimbria A protein
KGIHCIOD_04071	CDS	207				hypothetical protein
KGIHCIOD_04072	CDS	2058	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
KGIHCIOD_04073	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
KGIHCIOD_04074	CDS	798	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
KGIHCIOD_04075	CDS	2190	fhuA_2		COG1629	Ferrichrome outer membrane transporter/phage receptor
KGIHCIOD_04076	CDS	2523	mrcB		COG0744	Penicillin-binding protein 1B
KGIHCIOD_04077	CDS	2475	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
KGIHCIOD_04078	CDS	531	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
KGIHCIOD_04079	CDS	705	sfsA		COG1489	Sugar fermentation stimulation protein A
KGIHCIOD_04080	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
KGIHCIOD_04081	CDS	942	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
KGIHCIOD_04082	CDS	1419	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
KGIHCIOD_04083	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
KGIHCIOD_04084	CDS	792	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
KGIHCIOD_04085	CDS	855	panC	6.3.2.1	COG0414	Pantothenate synthetase
KGIHCIOD_04086	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
KGIHCIOD_04087	CDS	1230				hypothetical protein
KGIHCIOD_04088	CDS	441				hypothetical protein
KGIHCIOD_04089	CDS	540	fimA_3			Type-1 fimbrial protein, A chain
KGIHCIOD_04090	CDS	684	fimC_2			Chaperone protein FimC
KGIHCIOD_04091	CDS	2559	fimD_3		COG3188	Outer membrane usher protein FimD
KGIHCIOD_04092	CDS	1080	lpfD_3			putative minor fimbrial subunit LpfD
KGIHCIOD_04093	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
KGIHCIOD_04094	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
KGIHCIOD_04095	CDS	663	can	4.2.1.1	COG0288	Carbonic anhydrase 2
KGIHCIOD_04096	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
KGIHCIOD_04097	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
KGIHCIOD_04098	CDS	1611	cueO		COG2132	Blue copper oxidase CueO
KGIHCIOD_04099	CDS	387				hypothetical protein
KGIHCIOD_04100	CDS	861	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
KGIHCIOD_04101	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
KGIHCIOD_04102	CDS	768	glcR_2		COG1349	HTH-type transcriptional repressor GlcR
KGIHCIOD_04103	CDS	984	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
KGIHCIOD_04104	CDS	1272	dtnK	2.7.1.219	COG3395	D-threonate kinase
KGIHCIOD_04105	CDS	954	kdgT_2			2-keto-3-deoxygluconate permease
KGIHCIOD_04106	CDS	363				hypothetical protein
KGIHCIOD_04107	CDS	843				hypothetical protein
KGIHCIOD_04108	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
KGIHCIOD_04109	CDS	858				hypothetical protein
KGIHCIOD_04110	CDS	774				hypothetical protein
KGIHCIOD_04111	CDS	792				hypothetical protein
