locus_tag	ftype	length_bp	gene	EC_number	COG	product
BNEGNLPN_04904	CDS	1059			COG1073	putative protein
BNEGNLPN_04905	CDS	1203	nepI_3		COG2814	Purine ribonucleoside efflux pump NepI
BNEGNLPN_04906	CDS	870	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
BNEGNLPN_04907	CDS	2199	lacZ_2	3.2.1.23		Beta-galactosidase
BNEGNLPN_04908	CDS	2694	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
BNEGNLPN_04909	CDS	435				hypothetical protein
BNEGNLPN_04910	CDS	1395				hypothetical protein
BNEGNLPN_04911	CDS	1548				hypothetical protein
BNEGNLPN_04912	CDS	1227				hypothetical protein
BNEGNLPN_04913	CDS	1818	acsAB_1			Cellulose synthase 1
BNEGNLPN_04914	CDS	1218				hypothetical protein
BNEGNLPN_04915	CDS	900				hypothetical protein
BNEGNLPN_04916	CDS	1215	rssB_2			Regulator of RpoS
BNEGNLPN_04917	CDS	339				hypothetical protein
BNEGNLPN_04918	CDS	444	rsbW	2.7.11.1		Serine-protein kinase RsbW
BNEGNLPN_04919	CDS	189	ynfQ			Protein YnfQ
BNEGNLPN_04920	CDS	915	pgrR_9			HTH-type transcriptional regulator PgrR
BNEGNLPN_04921	CDS	762	fabG_10	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BNEGNLPN_04922	CDS	1533				hypothetical protein
BNEGNLPN_04923	CDS	489				hypothetical protein
BNEGNLPN_04924	CDS	1026				hypothetical protein
BNEGNLPN_04925	CDS	192				hypothetical protein
BNEGNLPN_04926	CDS	402				hypothetical protein
BNEGNLPN_04927	CDS	225				hypothetical protein
BNEGNLPN_04928	CDS	708				hypothetical protein
BNEGNLPN_04929	CDS	579				hypothetical protein
BNEGNLPN_04930	CDS	828				hypothetical protein
BNEGNLPN_04931	CDS	195				hypothetical protein
BNEGNLPN_04932	CDS	426				hypothetical protein
BNEGNLPN_04933	CDS	219				hypothetical protein
BNEGNLPN_04934	CDS	255				hypothetical protein
BNEGNLPN_04935	CDS	366				hypothetical protein
BNEGNLPN_04936	CDS	225				hypothetical protein
BNEGNLPN_04937	CDS	108				hypothetical protein
BNEGNLPN_04938	CDS	414				hypothetical protein
BNEGNLPN_04939	CDS	675				hypothetical protein
BNEGNLPN_04940	CDS	1659				hypothetical protein
BNEGNLPN_04941	CDS	963				hypothetical protein
BNEGNLPN_04942	CDS	477				hypothetical protein
BNEGNLPN_04943	CDS	816				hypothetical protein
BNEGNLPN_04944	CDS	318				hypothetical protein
BNEGNLPN_04945	CDS	981				hypothetical protein
BNEGNLPN_04946	CDS	303	chbA_5		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
BNEGNLPN_04947	CDS	1323	licC_7		COG1455	Lichenan permease IIC component
BNEGNLPN_04948	CDS	315	celA_4	2.7.1.205		PTS system cellobiose-specific EIIB component
BNEGNLPN_04949	CDS	945	ascG_3		COG1609	HTH-type transcriptional regulator AscG
BNEGNLPN_04950	CDS	1371	pcaK_2		COG0477	4-hydroxybenzoate transporter PcaK
BNEGNLPN_04951	CDS	1263	galA	1.13.11.57		Gallate dioxygenase
BNEGNLPN_04952	CDS	1227	hdfR_5			HTH-type transcriptional regulator HdfR
BNEGNLPN_04953	CDS	741	galB	4.2.1.83	COG2120	4-oxalmesaconate hydratase
BNEGNLPN_04954	CDS	714	galC	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipic acid aldolase
BNEGNLPN_04955	CDS	1086	galD	5.3.2.8	COG2828	4-oxalomesaconate tautomerase
BNEGNLPN_04956	CDS	864				hypothetical protein
BNEGNLPN_04957	CDS	291				hypothetical protein
BNEGNLPN_04958	CDS	903	yicL		COG0697	putative inner membrane transporter YicL
BNEGNLPN_04959	CDS	1434	murP		COG2190	PTS system N-acetylmuramic acid-specific EIIBC component
BNEGNLPN_04960	CDS	903	murQ_2	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
BNEGNLPN_04961	CDS	1164	bcr_2			Bicyclomycin resistance protein
BNEGNLPN_04962	CDS	1365	oprM_3		COG1538	Outer membrane protein OprM
BNEGNLPN_04963	CDS	3108	mexB		COG0841	Multidrug resistance protein MexB
BNEGNLPN_04964	CDS	1125	mexA			Multidrug resistance protein MexA
BNEGNLPN_04965	CDS	417		2.3.1.-		Acetyltransferase
BNEGNLPN_04966	CDS	648	betI_3			HTH-type transcriptional regulator BetI
BNEGNLPN_04967	CDS	1494	bmr3			Multidrug resistance protein 3
BNEGNLPN_04968	CDS	915	dmlR_19			HTH-type transcriptional regulator DmlR
BNEGNLPN_04969	CDS	627				hypothetical protein
BNEGNLPN_04970	CDS	471				hypothetical protein
BNEGNLPN_04971	CDS	537				hypothetical protein
BNEGNLPN_04972	CDS	906	mtrA			HTH-type transcriptional regulator MtrA
BNEGNLPN_04973	CDS	810	nlpA		COG1464	Lipoprotein 28
BNEGNLPN_04974	CDS	855				hypothetical protein
BNEGNLPN_04975	CDS	561	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
BNEGNLPN_04976	CDS	780				hypothetical protein
BNEGNLPN_04977	CDS	954	cdhR		COG4977	HTH-type transcriptional regulator CdhR
BNEGNLPN_04978	CDS	1050	yahK	1.1.1.2	COG1064	Aldehyde reductase YahK
BNEGNLPN_04979	CDS	699	iprA_3			Inhibitor of hydrogen peroxide resistance
BNEGNLPN_04980	CDS	291	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
BNEGNLPN_04981	CDS	1008				Zinc-type alcohol dehydrogenase-like protein
BNEGNLPN_04982	CDS	468				hypothetical protein
BNEGNLPN_04983	tRNA	95				tRNA-SeC(tca)
BNEGNLPN_04984	CDS	1395	yicJ_3		COG2211	Inner membrane symporter YicJ
BNEGNLPN_04985	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
BNEGNLPN_04986	CDS	723				hypothetical protein
BNEGNLPN_04987	CDS	1380	pagL	3.2.1.-	COG1486	Phospho-alpha-glucosidase PagL
BNEGNLPN_04988	CDS	1560	malP_4		COG1263	PTS system maltose-specific EIICB component
BNEGNLPN_04989	CDS	1716				hypothetical protein
BNEGNLPN_04990	CDS	1392	xanP_2		COG2233	Xanthine permease XanP
BNEGNLPN_04991	CDS	1203	gltS		COG0786	Sodium/glutamate symporter
BNEGNLPN_04992	CDS	1512	glpK	2.7.1.30	COG0554	Glycerol kinase
BNEGNLPN_04993	CDS	852	glpF_2		COG0580	Glycerol uptake facilitator protein
BNEGNLPN_04994	CDS	240	zapB		COG3074	Cell division protein ZapB
BNEGNLPN_04995	CDS	990	sbp		COG1613	Sulfate-binding protein
BNEGNLPN_04996	CDS	765	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
BNEGNLPN_04997	CDS	1305				hypothetical protein
BNEGNLPN_04998	CDS	768	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
BNEGNLPN_04999	CDS	603				hypothetical protein
BNEGNLPN_05000	CDS	429				hypothetical protein
BNEGNLPN_05001	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
BNEGNLPN_05002	CDS	1011	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
BNEGNLPN_05003	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
BNEGNLPN_05004	CDS	690	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
BNEGNLPN_05005	CDS	2121	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
BNEGNLPN_05006	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
BNEGNLPN_05007	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
BNEGNLPN_05008	CDS	1677	ligB	6.5.1.2	COG0272	DNA ligase B
BNEGNLPN_05009	CDS	618				hypothetical protein
BNEGNLPN_05010	CDS	1251	clcB_2			Voltage-gated ClC-type chloride channel ClcB
BNEGNLPN_05011	CDS	1059	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
BNEGNLPN_05012	CDS	747			COG2513	putative protein
BNEGNLPN_05013	CDS	864				hypothetical protein
BNEGNLPN_05014	CDS	1701				hypothetical protein
BNEGNLPN_05015	CDS	966				hypothetical protein
BNEGNLPN_05016	CDS	918	ybhF_2		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
BNEGNLPN_05017	CDS	1095	ybhR_2		COG0842	putative multidrug ABC transporter permease YbhR
BNEGNLPN_05018	CDS	717	rph	2.7.7.56		Ribonuclease PH
BNEGNLPN_05019	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
BNEGNLPN_05020	CDS	1017	gnl	3.1.1.17		Gluconolactonase
BNEGNLPN_05021	CDS	597	slmA		COG1309	Nucleoid occlusion factor SlmA
BNEGNLPN_05022	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
BNEGNLPN_05023	CDS	1218	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
BNEGNLPN_05024	CDS	666				hypothetical protein
BNEGNLPN_05025	CDS	237	rpmB		COG0227	50S ribosomal protein L28
BNEGNLPN_05026	CDS	168	rpmG		COG0267	50S ribosomal protein L33
BNEGNLPN_05027	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
BNEGNLPN_05028	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
BNEGNLPN_05029	CDS	777				hypothetical protein
BNEGNLPN_05030	CDS	1275	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
BNEGNLPN_05031	CDS	990				hypothetical protein
BNEGNLPN_05032	CDS	1095	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
BNEGNLPN_05033	CDS	1128	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
BNEGNLPN_05034	CDS	1077	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
BNEGNLPN_05035	CDS	963				hypothetical protein
BNEGNLPN_05036	CDS	1080				hypothetical protein
BNEGNLPN_05037	CDS	1170				hypothetical protein
BNEGNLPN_05038	CDS	909				hypothetical protein
BNEGNLPN_05039	CDS	972	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
BNEGNLPN_05040	CDS	1020	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
BNEGNLPN_05041	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
BNEGNLPN_05042	CDS	1194	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
BNEGNLPN_05043	CDS	1026	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
BNEGNLPN_05044	CDS	789				hypothetical protein
BNEGNLPN_05045	CDS	948				hypothetical protein
BNEGNLPN_05046	CDS	1257	envC		COG4942	Murein hydrolase activator EnvC
BNEGNLPN_05047	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BNEGNLPN_05048	CDS	432	yibN		COG0607	putative protein YibN
BNEGNLPN_05049	CDS	252	grxC		COG0695	Glutaredoxin 3
BNEGNLPN_05050	CDS	468	secB		COG1952	Protein-export protein SecB
BNEGNLPN_05051	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BNEGNLPN_05052	CDS	822	cysE	2.3.1.30	COG1045	Serine acetyltransferase
BNEGNLPN_05053	CDS	474	trmL_2	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
BNEGNLPN_05054	CDS	1185	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
BNEGNLPN_05055	CDS	774	lldR_3		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
BNEGNLPN_05056	CDS	1656	lldP		COG1620	L-lactate permease
BNEGNLPN_05057	CDS	363	yibL			putative protein YibL
BNEGNLPN_05058	CDS	225	glgS_2			Surface composition regulator
BNEGNLPN_05059	CDS	597	mtlR		COG3722	Mannitol operon repressor
BNEGNLPN_05060	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
BNEGNLPN_05061	CDS	1908	mtlA		COG2213	PTS system mannitol-specific EIICBA component
BNEGNLPN_05062	CDS	609	yibF		COG0625	putative GST-like protein YibF
BNEGNLPN_05063	CDS	1389	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
BNEGNLPN_05064	CDS	1842	selB		COG3276	Selenocysteine-specific elongation factor
BNEGNLPN_05065	CDS	486	cooF		COG1142	Iron-sulfur protein
BNEGNLPN_05066	CDS	1257	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
BNEGNLPN_05067	CDS	2034	malS	3.2.1.1	COG0366	Periplasmic alpha-amylase
BNEGNLPN_05068	CDS	564				hypothetical protein
BNEGNLPN_05069	CDS	1179	xylR			Xylose operon regulatory protein
BNEGNLPN_05070	CDS	1182	xylH_2		COG4214	Xylose transport system permease protein XylH
BNEGNLPN_05071	CDS	1542	xylG_2	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
BNEGNLPN_05072	CDS	996	xylF_2		COG4213	D-xylose-binding periplasmic protein
BNEGNLPN_05073	CDS	1323	xylA_2	5.3.1.5		Xylose isomerase
BNEGNLPN_05074	CDS	1455	xylB_3	2.7.1.17	COG1070	Xylulose kinase
BNEGNLPN_05075	CDS	372	yiaB		COG4682	Inner membrane protein YiaB
BNEGNLPN_05076	CDS	444	yiaA		COG4682	Inner membrane protein YiaA
BNEGNLPN_05077	CDS	996	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
BNEGNLPN_05078	CDS	303				hypothetical protein
BNEGNLPN_05079	CDS	912	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
BNEGNLPN_05080	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
BNEGNLPN_05081	CDS	213				hypothetical protein
BNEGNLPN_05082	CDS	1620	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
BNEGNLPN_05083	CDS	213	cspA		COG1278	Cold shock protein CspA
BNEGNLPN_05084	CDS	291				hypothetical protein
BNEGNLPN_05085	CDS	1356	pcaK_3		COG0477	4-hydroxybenzoate transporter PcaK
BNEGNLPN_05086	CDS	711				hypothetical protein
BNEGNLPN_05087	CDS	972	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
BNEGNLPN_05088	CDS	1281	ttuB_5			Putative tartrate transporter
BNEGNLPN_05089	CDS	936	kdgK_1	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
BNEGNLPN_05090	CDS	750				hypothetical protein
BNEGNLPN_05091	CDS	1017	kdgR_2		COG1609	HTH-type transcriptional regulator KdgR
BNEGNLPN_05092	CDS	663	yiaD		COG2885	putative lipoprotein YiaD
BNEGNLPN_05093	CDS	2331	bisC	1.-.-.-	COG0243	Biotin sulfoxide reductase
BNEGNLPN_05094	CDS	441	yiaC	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YiaC
BNEGNLPN_05095	CDS	582	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
BNEGNLPN_05096	CDS	645				hypothetical protein
BNEGNLPN_05097	CDS	1206	yhjX			putative MFS-type transporter YhjX
BNEGNLPN_05098	CDS	1674	eptB	2.7.8.42	COG2194	Kdo(2)-lipid A phosphoethanolamine 7''-transferase
BNEGNLPN_05099	CDS	1395				hypothetical protein
BNEGNLPN_05100	tRNA	77				tRNA-Pro(cgg)
BNEGNLPN_05101	CDS	1608	dppA_2		COG0747	Periplasmic dipeptide transport protein
BNEGNLPN_05102	CDS	1020	dppB_2		COG0601	Dipeptide transport system permease protein DppB
BNEGNLPN_05103	CDS	903	dppC		COG1173	Dipeptide transport system permease protein DppC
BNEGNLPN_05104	CDS	984	dppD_2		COG0444	Dipeptide transport ATP-binding protein DppD
BNEGNLPN_05105	CDS	1014	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
BNEGNLPN_05106	CDS	540				hypothetical protein
BNEGNLPN_05107	CDS	804	bcsQ_1			Cellulose biosynthesis protein BcsQ
BNEGNLPN_05108	CDS	2112	acsAB_2			Cellulose synthase 1
BNEGNLPN_05109	CDS	2205	bcsB_1			Cyclic di-GMP-binding protein
BNEGNLPN_05110	CDS	4053	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
BNEGNLPN_05111	CDS	477				hypothetical protein
BNEGNLPN_05112	CDS	1002		3.2.1.4		Endoglucanase
BNEGNLPN_05113	CDS	1680	bcsG			Cellulose biosynthesis protein BcsG
BNEGNLPN_05114	CDS	198				hypothetical protein
BNEGNLPN_05115	CDS	1554	bcsE			Cyclic di-GMP binding protein BcsE
BNEGNLPN_05116	CDS	189	yhjR			Protein YhjR
BNEGNLPN_05117	CDS	732	bcsQ_2			Cellulose biosynthesis protein BcsQ
BNEGNLPN_05118	CDS	2619	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
BNEGNLPN_05119	CDS	2304	bcsB_2			Cyclic di-GMP-binding protein
BNEGNLPN_05120	CDS	1110	bcsZ	3.2.1.4	COG3405	Endoglucanase
BNEGNLPN_05121	CDS	3480	bcsC		COG0457	Cellulose synthase operon protein C
BNEGNLPN_05122	CDS	2007	pdeK	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeK
BNEGNLPN_05123	CDS	1287	dctA_2		COG1301	Aerobic C4-dicarboxylate transport protein
BNEGNLPN_05124	CDS	1500	yhjJ		COG0612	Protein YhjJ
BNEGNLPN_05125	CDS	930	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
BNEGNLPN_05126	CDS	2052				hypothetical protein
BNEGNLPN_05127	CDS	1323	yhjE			Inner membrane metabolite transport protein YhjE
BNEGNLPN_05128	CDS	1032	yhjD		COG1295	Inner membrane protein YhjD
BNEGNLPN_05129	CDS	900	dmlR_20			HTH-type transcriptional regulator DmlR
BNEGNLPN_05130	CDS	759	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BNEGNLPN_05131	CDS	534				hypothetical protein
BNEGNLPN_05132	CDS	1653	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
BNEGNLPN_05133	CDS	1194				hypothetical protein
BNEGNLPN_05134	CDS	624	gstB_4	2.5.1.18	COG0625	Glutathione S-transferase GstB
BNEGNLPN_05135	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
BNEGNLPN_05136	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
BNEGNLPN_05137	CDS	1272				hypothetical protein
BNEGNLPN_05138	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
BNEGNLPN_05139	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
BNEGNLPN_05140	CDS	1473	dtpB		COG3104	Dipeptide and tripeptide permease B
BNEGNLPN_05141	CDS	438	uspA		COG0589	Universal stress protein A
BNEGNLPN_05142	CDS	336	uspB			Universal stress protein B
BNEGNLPN_05143	CDS	1497	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
BNEGNLPN_05144	CDS	1149			COG2081	putative protein
BNEGNLPN_05145	CDS	1014			COG2239	Magnesium transporter MgtE
BNEGNLPN_05146	CDS	399	nikR		COG0864	Nickel-responsive regulator
BNEGNLPN_05147	CDS	792	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
BNEGNLPN_05148	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
BNEGNLPN_05149	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
BNEGNLPN_05150	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
BNEGNLPN_05151	CDS	1569	nikA		COG0747	Nickel-binding periplasmic protein
BNEGNLPN_05152	CDS	861	allS			HTH-type transcriptional activator AllS
BNEGNLPN_05153	CDS	507	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
BNEGNLPN_05154	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
BNEGNLPN_05155	CDS	984	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
BNEGNLPN_05156	CDS	1986	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
BNEGNLPN_05157	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
BNEGNLPN_05158	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
BNEGNLPN_05159	CDS	339	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
BNEGNLPN_05160	CDS	381	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
BNEGNLPN_05161	CDS	1050	yhhT_2		COG0628	Putative transport protein YhhT
BNEGNLPN_05162	CDS	1221	yhhS_2			putative MFS-type transporter YhhS
BNEGNLPN_05163	CDS	558				hypothetical protein
BNEGNLPN_05164	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
BNEGNLPN_05165	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
BNEGNLPN_05166	CDS	2211	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
BNEGNLPN_05167	CDS	627				hypothetical protein
BNEGNLPN_05168	CDS	351				hypothetical protein
BNEGNLPN_05169	CDS	276				hypothetical protein
BNEGNLPN_05170	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BNEGNLPN_05171	CDS	1524	ftsY		COG0552	Signal recognition particle receptor FtsY
BNEGNLPN_05172	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
BNEGNLPN_05173	CDS	1056	ftsX		COG2177	Cell division protein FtsX
BNEGNLPN_05174	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
BNEGNLPN_05175	CDS	1524	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
BNEGNLPN_05176	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
BNEGNLPN_05177	CDS	1245				hypothetical protein
BNEGNLPN_05178	CDS	1098	livJ_2		COG0683	Leu/Ile/Val-binding protein
BNEGNLPN_05179	CDS	384	panM			PanD regulatory factor
BNEGNLPN_05180	CDS	1110	livK		COG0683	Leucine-specific-binding protein
BNEGNLPN_05181	CDS	927	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BNEGNLPN_05182	CDS	1278				hypothetical protein
BNEGNLPN_05183	CDS	768	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BNEGNLPN_05184	CDS	714	livF_6		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BNEGNLPN_05185	CDS	222				hypothetical protein
BNEGNLPN_05186	CDS	369				hypothetical protein
BNEGNLPN_05187	CDS	1317	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
BNEGNLPN_05188	CDS	888	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
BNEGNLPN_05189	CDS	846	lacG_2			Lactose transport system permease protein LacG
BNEGNLPN_05190	CDS	1071	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
BNEGNLPN_05191	CDS	741	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
BNEGNLPN_05192	CDS	321	yhhA			putative protein YhhA
BNEGNLPN_05193	CDS	1746	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
BNEGNLPN_05194	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
BNEGNLPN_05195	CDS	654				hypothetical protein
BNEGNLPN_05196	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
BNEGNLPN_05197	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
BNEGNLPN_05198	CDS	996	gntR_2			HTH-type transcriptional regulator GntR
BNEGNLPN_05199	CDS	531	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
BNEGNLPN_05200	CDS	1266	gntU		COG2610	Low-affinity gluconate transporter
BNEGNLPN_05201	CDS	1107	asd_2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
BNEGNLPN_05202	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
BNEGNLPN_05203	CDS	1977	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
BNEGNLPN_05204	CDS	1296	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
BNEGNLPN_05205	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
BNEGNLPN_05206	CDS	2448	malP_5	2.4.1.1	COG0058	Maltodextrin phosphorylase
BNEGNLPN_05207	CDS	1509	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
BNEGNLPN_05208	CDS	330	glpE_2	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
BNEGNLPN_05209	CDS	825	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
BNEGNLPN_05210	CDS	759	glpR_4		COG1349	Glycerol-3-phosphate regulon repressor
BNEGNLPN_05211	CDS	2706	malT_2		COG2909	HTH-type transcriptional regulator MalT
BNEGNLPN_05212	CDS	2391	malP_6	2.4.1.1	COG0058	Maltodextrin phosphorylase
BNEGNLPN_05213	CDS	2094	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
BNEGNLPN_05214	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
BNEGNLPN_05215	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
BNEGNLPN_05216	CDS	675				hypothetical protein
BNEGNLPN_05217	CDS	774	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
BNEGNLPN_05218	CDS	270				hypothetical protein
BNEGNLPN_05219	CDS	240	feoC			putative [Fe-S]-dependent transcriptional repressor
BNEGNLPN_05220	CDS	2319	feoB		COG0370	Fe(2+) transporter FeoB
BNEGNLPN_05221	CDS	228	feoA		COG1918	Fe(2+) transport protein A
BNEGNLPN_05222	CDS	2331	yhgF		COG2183	Protein YhgF
BNEGNLPN_05223	CDS	474	greB		COG0782	Transcription elongation factor GreB
BNEGNLPN_05224	CDS	720	ompR_3			Transcriptional regulatory protein OmpR
BNEGNLPN_05225	CDS	1356	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
BNEGNLPN_05226	CDS	1623	pckA_2	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
BNEGNLPN_05227	CDS	879	hslO		COG1281	33 kDa chaperonin
BNEGNLPN_05228	CDS	402	hslR		COG1188	Heat shock protein 15
